"Symbol"	"Control"	"Control.1"	"Control.2"	"Control.3"	"Control.4"	"Control.5"	"Control.6"	"Control.7"	"Control.8"	"Control.9"	"Control.10"	"D0_moderately"	"D0_moderately.1"	"D0_moderately.2"	"D0_moderately.3"	"D0_moderately.4"	"D0_moderately.5"	"D0_moderately.6"	"D0_moderately.7"	"D0_moderately.8"	"D0_moderately.9"	"D0_moderately.10"	"D0_moderately.11"	"D0_moderately.12"	"D0_moderately.13"	"D0_moderately.14"	"D0_moderately.15"	"D0_moderately.16"	"D0_Severe"	"D0_Severe.1"	"D0_Severe.2"	"D0_Severe.3"	"D0_Severe.4"	"D0_Severe.5"	"D0_Severe.6"	"D0_Severe.7"	"D0_Severe.8"	"D0_Severe.9"	"D0_Severe.10"	"D0_Severe.11"	"D30_moderately"	"D30_moderately.1"	"D30_moderately.2"	"D30_moderately.3"	"D30_moderately.4"	"D30_moderately.5"	"D30_moderately.6"	"D30_moderately.7"	"D30_Severe"	"D30_Severe.1"	"D30_Severe.2"	"D30_Severe.3"	"D30_Severe.4"	"D30_Severe.5"	"D30_Severe.6"	"D7_moderately"	"D7_moderately.1"	"D7_moderately.2"	"D7_moderately.3"	"D7_moderately.4"	"D7_moderately.5"	"D7_moderately.6"	"D7_moderately.7"	"D7_Severe"	"D7_Severe.1"	"D7_Severe.2"	"D7_Severe.3"	"D7_Severe.4"	"D7_Severe.5"	"D7_Severe.6"	"D7_Severe.7"	"D7_Severe.8"
"P17252"	7.428893897	6.777864595	7.70653892	6.836781426	7.281236793	7.567515878	7.542788265	7.87845453	7.536918734	8.131240209	7.570512543	7.68369467	7.173981485	6.97083763	6.740644809	7.474088998	7.593138174	7.538899889	7.328074223	7.17394246	7.760521781	6.785011605	7.358953495	6.806207529	6.996612374	7.084249125	7.082083096	7.204153491	8.273457396	7.460211791	7.512918666	7.060661172	7.624426063	7.563166901	7.606500895	7.388394721	7.970846448	7.288434865	7.41086005	7.593274999	7.008025856	6.486974433	7.396303427	6.30425383	7.248813793	7.429585449	6.938762944	7.419409304	7.414758222	7.426191238	7.986351927	7.448869975	7.497359376	7.985050921	7.54964626	7.466266983	7.726013312	7.372280233	7.170042115	7.072993923	7.387727895	7.325665223	6.889450049	7.556990716	7.769210543	7.450892083	7.838904076	7.541526131	7.576405096	7.536276832	6.935550601	7.519460789
"Q13347"	7.93673668	7.54459468	8.04567563	7.709109199	8.007034229	7.942948008	7.61311172	7.487925276	6.915978523	6.873175481	7.047240019	6.731956174	7.209776595	7.126643125	7.239374262	7.139541486	7.74560164	6.715851975	7.373199447	7.435700187	7.299791191	7.374137171	7.696944303	7.459441537	7.213836121	7.612096525	7.42695862	7.449527323	7.003035444	6.700819531	7.166386642	7.501659038	7.152419571	7.181127923	7.777829581	7.578527225	7.159453045	7.108300048	6.967873498	6.750981867	7.834843091	7.464903873	7.288218057	7.324094336	7.248169897	7.865101859	7.765541973	7.988879671	8.26918335	7.976123078	7.028798938	8.049716009	7.251061708	7.538352255	7.389542486	7.5313088	7.461175142	6.420248284	7.511198361	7.764883602	7.349573832	7.559859161	6.892793419	7.136930792	7.200196659	7.554747254	7.434878041	7.446656216	6.723937785	6.84745688	7.73370473	7.663677062
"Q04760"	8.973910569	8.840953625	9.384626205	9.26818945	8.5090209	9.212672683	9.195875228	8.72792736	8.634345331	8.797998235	8.583043728	8.244243641	8.55746637	8.522200997	8.633918181	8.657360118	9.147023307	8.966535072	8.661434613	8.81010225	8.482296259	8.890721407	8.86223008	8.87844252	8.812534831	8.838633056	9.059171476	8.872461741	9.325610654	8.147252483	8.79758005	8.37190202	8.918683358	8.421080412	8.868061198	8.978939049	8.116671776	8.769651902	8.519558098	8.441195254	9.264038233	8.539266301	9.197356122	8.953625356	8.767699173	8.9789691	8.821113756	8.561945897	9.049203685	9.037404011	8.434195385	9.332918702	8.962465248	8.921826869	8.551846488	9.131055225	9.20084104	9.060173219	8.704693166	8.889542046	8.777052724	8.860469016	8.843018277	8.364077894	8.457346142	8.715795833	8.691535572	8.44682145	8.269049835	8.389773631	8.945709865	8.916301049
"Q8WWP7"	8.365750085	8.230079409	8.833578228	8.84506379	9.07822611	7.724912169	7.963735946	8.176059242	9.009489504	9.797427356	8.177864868	8.526245763	8.523136284	8.940217321	7.330944959	8.729530073	8.048750335	8.19547891	8.003111446	8.717701947	7.852794597	8.382031682	8.216853992	7.554434138	7.551047453	7.880162793	9.037858837	7.658989726	7.891216212	8.666626968	7.812354818	7.930061163	8.612788053	7.829075798	7.37987789	7.678057145	7.651313374	8.021245834	8.469769069	8.386662316	7.252118123	8.500404761	8.2023679	7.988054725	8.473728725	8.019474662	8.528559398	8.681847327	7.490766879	7.670667999	8.696741572	7.782230646	8.856942728	7.321475434	7.668339417	8.19773429	8.112054586	7.902965938	8.572670831	8.338252736	8.809617338	7.957649698	7.945027977	8.109546134	7.810080995	7.340666902	7.994758326	7.871283999	7.248405282	7.529511429	8.420482082	8.189058606
"Q9Y266"	7.96927029	6.591733474	8.03955618	7.316562543	7.722485893	8.112661655	7.91397229	7.307668519	7.290936588	6.581834983	7.297627405	8.103528847	8.018183547	7.503635837	7.385534237	7.666465237	7.64902686	8.235030824	7.348484828	8.109380002	8.152338886	7.632292456	7.810088082	6.932496743	7.682638234	8.204136136	6.634436978	8.316650252	7.259529516	7.482742317	7.306116013	8.192238977	8.301672429	7.064407325	7.842349872	7.783242053	7.399097944	7.561040694	7.26354629	7.354736554	7.619058619	7.744870058	7.681985775	6.351490157	7.778977225	8.239684877	6.895940755	8.175774245	8.592899414	8.08271585	8.185109132	7.031285772	7.741585335	8.538653618	7.579191275	6.778327905	7.82388527	7.621051714	7.308221866	7.742106367	7.929154948	8.134126344	7.235349692	8.360039076	7.788557925	8.160172466	6.771076489	8.33846577	7.439945879	7.546939622	7.363292105	8.061319847
"Q9NZK5"	7.383667435	7.048413864	7.482616092	7.472990151	7.384487013	7.364759319	7.25648763	8.073028883	7.942297315	7.023802514	6.877286413	7.544357421	7.272632285	7.192572719	7.731507018	7.576294279	7.134880592	7.550212458	7.519023981	7.473939652	7.842689521	7.236081266	6.88319943	7.666021254	7.155116844	7.818686621	7.440297524	7.883604411	7.206119128	6.701333107	7.74331232	7.489406436	7.429218307	7.232276034	7.527631948	7.440643447	7.426330093	7.444731339	7.686041675	7.531771779	7.468874947	7.776969441	7.251049873	6.58818016	7.41146043	7.410945143	7.369010113	7.679662303	7.969127088	7.904496859	7.586922783	8.084553203	7.399451946	7.524635942	6.892923701	7.336358798	7.199496983	7.437326297	7.552807898	7.229327073	7.259100456	7.533970285	7.021389392	8.260313914	7.750628455	7.612213629	7.210641269	8.149257562	7.334522798	7.5379091	7.455752619	7.882039245
"P30046"	8.956402914	8.883515805	9.332984383	8.737099207	8.529792015	9.251591323	9.136229241	8.089923187	7.987125104	8.333465048	8.244751492	8.20991718	8.378889066	8.187506018	8.487038689	8.372001948	8.489303876	8.65873679	8.593884985	8.669424415	8.703314912	8.670475135	8.780986138	8.653668547	9.074823367	8.556428563	8.196144323	8.828956459	7.783501468	7.80992993	7.680658423	8.447007566	8.625274231	7.932828374	7.876395731	8.839590297	8.398103509	8.830956402	8.021658541	8.031022839	9.038388882	8.478763071	8.206966564	7.862793118	8.719994837	9.154073258	8.661015977	9.048371451	9.398829471	9.059643172	9.039289006	9.10529044	8.621667622	8.328169844	8.370001632	8.817070687	8.551355605	8.711177177	8.69493013	9.098936976	8.658289962	8.495419537	8.727476676	8.211900883	8.081986868	8.404780391	8.366039523	8.438929982	8.041845126	8.545518629	8.471536898	8.554794182
"P40199"	5.284401339	5.905782196	5.657555591	5.831422071	5.056022192	5.627399011	5.128183175	4.803361036	5.898072877	5.966557996	4.988440722	5.954250478	5.094639771	5.643052545	5.914704441	5.799597137	6.554576495	5.824727819	5.820207966	6.855957235	5.896914376	6.504218957	5.715500938	6.061644739	6.00161413	5.933300807	5.886556583	6.973490228	5.989864706	5.524301179	5.021208549	6.496350304	5.932987628	5.82369019	6.555373716	5.529891268	5.637886195	6.16334872	6.463294364	5.384419319	6.01009152	5.005587834	5.705630599	5.561383042	6.258609603	5.624846213	5.627383031	5.496798333	5.565339202	5.717027289	5.210356999	5.836243858	5.162985004	5.83792138	5.429278164	6.50758614	6.320844029	6.512097692	5.893691042	6.062500094	5.823034422	5.766397313	5.64979766	5.771775461	6.047354071	5.885499741	6.502570301	5.967427753	5.53807872	6.212857461	5.621150169	5.553995999
"Q29RF7"	8.619309548	8.622973067	8.807656235	8.489344607	8.484452921	8.043334543	8.417802625	7.984158077	8.75017941	8.860275033	8.568864427	8.424341745	8.387388779	8.837889483	8.47240367	8.654918394	8.773807204	8.494090361	8.166176679	8.601324755	8.509023876	8.691970256	8.479929106	8.555453646	8.065449339	8.38658441	8.103378161	8.502856858	8.428896337	7.992939706	8.642925234	8.546161988	8.320476581	8.310232364	8.211906316	8.355963148	8.301972176	8.50385638	8.557013365	8.197806752	8.595592392	8.454030216	8.699547364	8.492521952	8.8057547	8.288548796	8.749095534	8.739192845	8.054317843	8.601205942	8.501688581	8.751415459	8.440710805	8.526368802	8.146475473	8.362094111	8.742542914	8.868322373	8.486018907	8.785093308	8.635368144	8.738581693	8.704185767	8.516804325	8.479970882	8.295207125	8.14798437	8.665194019	7.969424452	8.636178049	8.34118779	8.836135415
"P18031"	7.888127086	7.794134741	7.847895294	7.493133033	7.439760079	7.444457917	7.652805357	7.262476252	7.369247917	7.638834758	7.742161141	7.653909128	7.529771398	8.021561508	7.764835273	7.672265689	7.465180013	7.657369716	7.996585425	7.95114709	7.748021569	7.8362028	7.896096797	7.904343346	7.545956002	7.779259767	7.501490388	7.849329981	7.512584486	7.483977645	7.810216468	7.787166084	7.769436639	7.757950827	7.873733494	7.708184344	7.37757422	8.09253798	7.709642807	7.880242898	7.579425654	7.731251917	7.482974602	7.206823724	7.464004083	7.809292578	7.436208712	7.654069736	7.374056751	7.744463089	7.657500725	7.586651383	7.702883292	8.559899647	7.648272246	7.769570617	7.628351496	7.051008812	7.702569317	7.80277496	7.622979103	7.962843901	7.337692036	7.422776678	7.624998902	7.722354262	7.84967824	7.690217379	7.725503961	7.604271199	7.322078308	7.909619065
"P15927"	8.336607779	7.916433195	8.220504221	7.651890842	7.944918387	8.396275946	8.364314071	7.990838701	7.253891173	6.956013487	7.644998312	7.276483188	7.311201685	7.57042347	7.418209333	7.812842081	7.556568311	7.74713127	7.544235916	7.764525627	7.574233802	7.686802599	7.644514688	7.429277752	7.751711158	8.042433866	7.619804926	7.669815432	8.120392436	7.336628495	8.541688751	7.017905181	7.700311068	7.368472875	7.526402188	7.763259634	7.72117582	7.88795019	7.486739914	7.32200645	8.378029581	7.878048094	7.748033695	7.15735135	7.563768866	8.461601189	8.058534672	7.878514364	8.024789814	8.32734137	7.774951658	8.639002292	7.647749885	7.663630024	7.343341064	7.479153374	7.652923642	7.552016816	7.826752807	8.121697094	7.899387061	7.679049858	7.658098036	7.343779015	7.232076529	7.303236997	7.433065573	7.746998452	6.97193141	7.636416301	7.81889753	7.982525672
"Q9BVC6"	8.460279758	8.028436167	8.901254121	9.279094685	8.264630416	8.551418838	8.107638983	8.379308156	9.04528266	9.686197417	8.564916552	9.480962935	9.038468011	9.332526628	8.199249714	9.385130216	8.927849598	9.082175033	9.200627379	9.001984305	8.634298487	8.478073349	8.795500923	8.617287017	8.378275883	8.553656149	9.396066293	8.296570654	8.62550781	9.488339427	8.65846229	8.598947783	8.801663023	8.985446421	8.61945558	8.022483716	8.421030114	8.471765508	8.698147407	8.940212504	7.88385576	8.277752341	9.343106587	8.973025962	9.19342502	8.654368275	9.054543068	9.038493994	8.395279268	8.191829798	8.986084022	8.802956487	9.11382086	8.854368539	9.034984896	8.774713465	8.76432242	9.414922209	8.604940031	8.333905241	8.845794054	8.297853651	8.745467188	9.212212149	9.138097547	8.517808877	8.692445073	8.802811833	8.592447537	8.734186594	8.569531202	8.458583315
"P50402"	7.855715687	8.150473641	8.193081838	8.212286727	8.313526162	7.977730262	8.177630296	7.906515372	7.932631419	8.390801612	7.67152548	8.388083335	8.27024018	8.251707938	7.353623639	8.37704448	8.486595739	8.37012842	8.476971614	7.817538584	7.898080844	7.660493164	8.31631531	7.628612083	7.3048796	7.883046014	8.003276486	8.287395942	7.990156593	8.462460796	8.949091621	7.492356704	8.461047368	8.352584346	7.765845058	7.793573879	7.884048792	7.71767072	7.649576475	8.267232208	7.541826692	7.685091997	8.35863451	8.421342795	8.298941357	7.719131039	8.572958092	8.494057738	7.59876495	8.084208693	7.90542783	7.707215607	8.48638354	8.026156907	8.317675542	8.366675132	8.23816127	7.825628058	7.812656605	7.927217979	8.466807565	7.674958644	7.80476518	8.206352978	8.011611381	7.699065158	7.653809855	7.757424302	8.114863246	7.971767197	8.237020528	8.020722977
"Q00059"	8.008614143	8.230147445	8.182284742	8.253777776	8.430708162	8.037496572	7.760532439	7.801552494	8.712908301	7.278186815	7.966715816	8.626156613	8.154997269	8.703307618	7.853253236	8.508459749	8.24293454	8.433059141	7.918092188	8.416989594	8.214871433	7.772064265	7.941394711	7.802122206	8.307591233	8.513016677	8.894820154	7.624273636	8.07125397	8.42263392	8.140942303	8.271926751	8.451579817	7.742356626	8.143591388	7.348573017	7.457214877	7.966554451	8.194939348	8.064699393	7.755865789	8.163357679	8.845573528	7.926804218	8.816705261	8.087740642	8.446833106	8.408004264	7.841771749	7.954061951	8.1502584	8.651543224	8.934939567	8.997724743	7.985627789	8.06759976	8.245377071	7.959121957	8.258022716	8.055062353	8.527616021	8.226884972	8.149535731	8.087215303	8.400597397	7.705758025	7.832857682	7.73046757	8.200066358	7.83623324	7.683969434	8.178200643
"O43516"	6.641337649	5.289007017	6.491332603	5.715926138	6.62372371	6.576017888	6.281100745	5.829206087	5.764888751	6.458977424	5.434064189	6.558790033	6.172868979	5.952904618	5.778351802	6.16480218	6.563864569	6.182598425	5.647325281	6.227008601	6.360512203	5.724709559	6.163837502	5.549128081	5.826325552	5.92628741	6.46185611	6.417103231	6.712436793	6.681152161	6.618710284	6.068306008	6.452380008	6.434828951	7.062378424	6.040440812	6.771608174	5.595257058	5.956733425	5.954896046	5.601591572	6.085547451	6.480599185	5.78047407	7.019811933	6.421073389	6.154036675	6.196819584	6.624363389	6.052612403	6.758927719	6.082743889	6.660451784	6.186903496	6.989770332	5.743402914	6.609162427	6.023745232	5.651009465	5.962440195	6.643203359	6.199949504	5.649144045	6.72954104	6.566539112	6.348461761	6.169900649	6.340571448	6.259633398	6.015822035	6.25479986	6.241597222
"Q00577"	8.153751406	8.132739821	8.201192427	7.945460187	8.183892804	8.003278856	8.140531769	7.984376443	7.728612049	7.910441485	8.304937588	7.868020321	7.826945391	7.81258387	7.604542768	8.086485865	8.276458238	7.984092499	7.921568808	7.920588644	8.076856706	7.842628876	8.063818788	7.687051748	7.986137765	7.8934902	8.004104226	7.924173325	8.135684974	8.070975837	8.053507967	8.07495025	7.939352967	8.020309071	8.078092653	7.916251898	7.982313332	8.035918729	8.055271203	8.185276124	7.974113991	7.985994335	7.940798274	8.199978371	8.000566041	8.246756498	7.980115687	7.90479005	8.194959851	8.072135968	7.935239672	8.108465574	7.981329388	7.926813988	7.679318582	8.190906657	8.376597158	7.952186887	7.709740671	8.075385317	8.261560977	7.663054228	7.912339735	7.894900241	8.231761377	7.844861262	7.8908725	7.90445466	7.960438164	7.947296238	8.090474742	8.131397646
"P10768"	9.490137886	9.282180878	9.504246251	9.560345724	9.27115918	9.623700885	9.646898689	8.758663705	8.59463618	8.992068554	8.960112	8.514834145	8.774998869	8.738066092	8.973911369	8.807699798	8.928956736	9.174900341	9.034793075	9.009135011	9.240519456	9.066780359	9.2083877	9.07183474	9.052692712	9.134215477	8.712377981	9.408665599	9.127878278	8.568961733	8.845526668	9.074094254	9.237328886	8.802079766	8.767256693	9.478273561	8.67943245	9.298223164	8.532737158	8.926930502	9.458146699	9.390993418	9.111957536	8.592002292	9.117699775	9.472309995	9.139065821	9.359320534	9.569399549	9.587173546	8.771888926	9.515117499	9.097328222	8.920622416	9.103691743	9.376528911	8.645486282	9.154851852	8.863798447	9.477149808	9.054229732	9.121175228	8.878488398	8.670791196	8.675692311	9.279151587	8.717169603	8.74677136	9.041715597	8.934002703	9.35506787	9.017692891
"P05089"	9.023278191	9.027943746	8.488698453	8.92321144	8.931936582	8.7219725	8.79047576	7.988162837	9.249155094	8.707472741	8.591998008	9.341798021	8.625936634	8.944388884	9.617029843	8.946457477	8.788231496	8.913524966	8.939650947	9.40406296	9.211527076	9.523510787	8.701557569	9.227552792	9.801735493	9.01651471	9.695993437	9.024180957	9.011579137	8.866309418	9.098271844	8.686003933	8.997881986	9.061107504	9.059384679	9.020588721	8.956800694	8.869382568	8.931154032	9.073794338	8.68630565	9.094685315	8.890002246	7.96899089	8.94703412	8.673269843	8.773106342	8.514274019	8.771415971	9.058623914	8.353219667	8.807770209	8.875381449	8.888966925	8.857133704	9.192282809	9.005446547	8.907631399	9.301673724	9.218422944	9.090394704	8.638562039	9.044172175	8.895328296	9.187837309	9.493391383	9.55919696	8.986010045	8.968629367	8.986441294	8.913925167	9.024314764
"P47897"	7.612350969	7.171132246	7.304995981	7.358793117	7.789554296	7.407436338	7.394556915	7.500981789	7.25074299	7.566905728	7.395146033	7.372390218	7.366127322	7.808032279	7.547392448	7.190838595	7.481999687	7.646617931	7.224311181	7.524016968	7.102085309	7.466537613	7.619351737	7.741225683	7.48908755	7.450399092	7.765531917	7.280495379	7.563869591	7.315457742	7.089360105	7.166239141	7.50577719	7.206328221	7.926135771	7.454104638	7.115571161	7.163124206	7.477567395	7.323777721	7.447146116	7.486283177	7.710441316	8.107468363	7.448158542	7.338582778	7.460238407	7.745664548	7.275361263	7.769224802	7.103056881	7.448166397	7.175338951	7.903825806	7.291242239	7.520687103	7.50890176	7.387843995	7.297492149	7.537890609	7.584922014	7.444797274	7.24142722	7.331479647	7.389168635	7.570326774	7.641922149	7.356606145	6.995782496	7.241081926	7.075573036	7.499435716
"O43678"	7.784900348	6.125913204	7.439867844	5.901366505	7.005184195	7.849997839	7.159424987	7.989474861	7.292425122	7.541679477	7.170448269	6.944859403	7.361351725	6.577124321	7.569620933	7.428919117	7.689320069	7.740166359	6.449796328	7.68684622	7.771750755	6.987548658	7.517929975	7.748536206	7.561836542	7.248679982	7.376898536	7.121599023	8.679656682	7.118372565	7.506966186	7.742177743	8.394393402	7.232102728	7.776576193	7.785115002	8.408542588	7.242838618	7.430566425	7.096543291	7.654415155	7.19786054	8.553981096	6.310460125	7.155804293	7.989696026	6.89697659	7.166834463	7.578435505	7.748560148	7.421676482	7.124563246	7.717469113	8.055149432	7.551372555	6.910894905	7.675213096	6.835561381	7.138523684	7.320113799	6.428557347	7.346924187	7.388068309	7.496512999	7.452171976	7.642754925	7.604102076	8.072592059	6.728274808	7.166438818	6.721777901	7.846015274
"P60866"	8.040755572	7.917210661	8.278655453	8.039431197	7.969741554	7.860214994	8.108299042	7.882793977	8.124562307	7.791269528	7.798042275	8.205915399	8.106184277	8.052306412	7.806366523	8.052622856	7.99935208	8.008254212	8.133544353	7.983585068	8.115330716	7.990924666	8.097474212	7.944300936	7.723091187	7.968954184	8.478195513	7.860182297	8.01716457	8.162558919	7.829262073	7.88383749	7.906661166	8.018579136	8.197063604	7.892798682	7.86446341	7.697350051	7.906938094	8.059738846	7.890954941	7.854422745	8.665929764	8.117259215	8.046426373	8.041625389	8.68978997	8.232182004	7.871981121	7.592758252	8.473175257	7.890812561	8.369444725	8.015226428	8.042539579	8.042661253	8.321017606	8.398314862	7.9459747	7.989051676	8.083695135	7.984926192	7.78725492	7.961135129	7.885809512	7.559546345	7.766242597	7.831967413	8.014157475	7.645837991	8.020824858	7.887626294
