"Control"	"Control.1"	"Control.2"	"Control.3"	"Control.4"	"Control.5"	"Control.6"	"Control.7"	"Control.8"	"Control.9"	"Control.10"	"D0_moderately"	"D0_moderately.1"	"D0_moderately.2"	"D0_moderately.3"	"D0_moderately.4"	"D0_moderately.5"	"D0_moderately.6"	"D0_moderately.7"	"D0_moderately.8"	"D0_moderately.9"	"D0_moderately.10"	"D0_moderately.11"	"D0_moderately.12"	"D0_moderately.13"	"D0_moderately.14"	"D0_moderately.15"	"D0_moderately.16"	"D0_Severe"	"D0_Severe.1"	"D0_Severe.2"	"D0_Severe.3"	"D0_Severe.4"	"D0_Severe.5"	"D0_Severe.6"	"D0_Severe.7"	"D0_Severe.8"	"D0_Severe.9"	"D0_Severe.10"	"D0_Severe.11"	"D30_moderately"	"D30_moderately.1"	"D30_moderately.2"	"D30_moderately.3"	"D30_moderately.4"	"D30_moderately.5"	"D30_moderately.6"	"D30_moderately.7"	"D30_Severe"	"D30_Severe.1"	"D30_Severe.2"	"D30_Severe.3"	"D30_Severe.4"	"D30_Severe.5"	"D30_Severe.6"	"D7_moderately"	"D7_moderately.1"	"D7_moderately.2"	"D7_moderately.3"	"D7_moderately.4"	"D7_moderately.5"	"D7_moderately.6"	"D7_moderately.7"	"D7_Severe"	"D7_Severe.1"	"D7_Severe.2"	"D7_Severe.3"	"D7_Severe.4"	"D7_Severe.5"	"D7_Severe.6"	"D7_Severe.7"	"D7_Severe.8"	"GIS"	"GIS.1"	"GIS.2"	"GIS.3"	"GIS.4"	"GIS.5"	"GIS.6"	"GIS.7"	"GIS.8"	"GIS.9"	"GIS.10"	"GIS.11"	"GIS.12"	"GIS.13"	"GIS.14"
"P30519"	8.02547769843373	7.6484837312125	7.61326565008451	7.55796943054539	7.69505734590305	7.55640906685157	7.67856242687071	8.28445757333153	8.26150598963826	7.76484262573194	8.17833043876274	7.33359796600838	8.04213111857735	7.98902952780259	7.46766125380324	7.90154344271908	7.93524120807653	8.08593813511245	7.56263573886483	7.67847578248911	7.56789370818228	7.18550119160989	7.90466511158104	6.9991789290731	7.00572784829862	7.67601319328461	7.58814369581482	7.29528321825929	7.6690756636726	7.51545172239382	7.24261734575928	7.799244415224	7.52495492519234	7.36004343051408	6.78792818727494	7.58656216682903	7.11804530331138	7.67641694841356	7.56749425658058	7.55361600897199	7.47557575084508	7.49789428657155	7.69071175428264	7.6789061305492	7.72762573085541	7.76498718464389	8.08804916774534	8.14376216287885	7.31036049106269	7.61407653842393	7.59655808570258	7.62542297581879	7.88219218836253	7.78987720979855	7.45605961307835	7.69207194856915	8.04335505929627	7.64277149533939	7.68575215244029	7.76103138587684	7.77259315428161	7.73875477664624	7.24016003042625	7.32771284766668	7.64939591488834	7.09000411236618	7.27549484768774	7.49930877302441	7.37586110699006	7.30529334666739	7.41321794095169	7.62594067697288	7.3897196207406	7.51951530944011	7.57957779172428	7.73902708893718	7.41031981015552	7.35546793907	7.30250803781819	7.40645806432383	7.5919786608289	7.50255219614391	7.74848425038275	7.58105454163477	7.38929965402861	7.7749548280799	7.54320222666936
"Q9H1E3"	10.5047013681946	10.0945787931189	10.2633956289005	9.2442257438608	10.5231488073868	11.1284632963485	9.78204361493752	11.0237446504238	9.51305971344932	10.0448919978466	9.12930446378646	9.65879154791379	9.2933593704332	9.33475373739503	9.19313118412055	9.5221951929063	9.30825729831589	9.33042015810399	8.51466191487617	9.47874347575857	9.59613875187723	8.58580137735535	9.89290483638794	8.74952793664503	8.37096042538189	9.72919802487013	9.69240907637875	9.48723788397055	10.0385993689804	8.54160768952933	10.0427342882798	9.17749617366978	9.67703617704114	9.4023645385155	9.87173407369446	8.91495289348375	9.74145569269899	10.1784335980148	9.42750434382454	8.87456167955817	10.3491969755496	9.80627987293169	9.6858440035607	9.77080450773949	9.85893075580149	10.5975024965261	10.5107203176263	10.0962199926976	9.21850400608707	10.3431273043544	9.75600465832317	10.2237202908172	10.7279705270774	9.957186718754	9.19930624507955	8.35237141309903	9.99147196467553	8.79318468147172	9.4246214232983	9.42334532922322	9.46596887093756	9.57085432419707	9.21179839661844	9.7914860058006	9.93660258927812	8.74568855784101	9.76589189487302	10.0295286287705	8.25941051173489	9.04676808524793	9.30843310208581	9.58184169127061	9.55439146358867	9.52449857278017	9.54614105369993	9.75035762229538	9.63875401735028	9.39410861001979	9.26848672258251	10.3128150801371	10.2560755223883	10.0140604396655	9.72115271704909	9.43940514973579	9.43694170468719	9.67013172056758	10.1192732243294
"Q96FJ2"	8.75736455284986	8.5642697727976	9.19936736846346	8.54103363938419	9.19210839655032	9.33093321196215	9.25184108085031	8.42153619487495	8.46571451464455	7.77135208944912	9.01220138949727	8.2520614027925	8.62107588622493	8.50037379401962	8.16740587331463	8.58219994355267	8.32904035249098	8.53285433763707	8.40893920556917	8.53497320924027	8.73192586559096	8.63641635552696	8.72191058803173	8.09926731040364	8.6059681016552	8.94368802346835	7.71888703521447	8.69322625308062	8.37136479145839	8.2226909390887	8.52628274998009	8.60128505205474	8.34787887766411	8.58118369602348	8.42432682278072	8.44465018954011	8.68477198307853	8.63018621164705	7.76855750931557	7.86277938423725	9.14671144305955	8.70517045258535	8.12456882878151	7.63431001381412	8.63219941086572	9.32609200593314	8.68289429339799	9.04115932065467	8.83934271699038	9.26366021894421	8.41034181744087	8.66359439007622	8.59896493350457	8.42669144186502	8.83259208904687	8.30323515246249	8.31096280560713	8.67975424200012	8.66005834746832	9.00779131524703	8.50283099627446	8.65660995720523	8.53693730679258	8.57692419692655	8.2935970682441	8.53097680923626	8.39963528391671	8.47066837019443	8.5246138581491	8.43760271524906	8.60818113639655	8.82040377543211	8.43887755597681	8.55695673653806	8.50525730191441	8.51328327112962	8.44905960190335	8.50991015150391	8.84629335143538	8.60914565017357	8.13839156517957	8.67280050347058	8.66831489506438	8.25733617542998	8.46270610396486	8.79093559998634	8.5318880865878
"Q9H3G5"	8.55353376865875	8.2489441714992	8.50862419376945	8.03885567361356	8.11657796018061	8.27441812567595	8.06554562377086	9.00411681182745	8.96839847440865	8.13791868933022	8.2804951767879	8.15551367167102	8.29008058094184	8.29683267991692	8.4549741978939	8.37781804191016	7.87091791143827	8.2247827402224	8.5934309727613	8.59772353030742	8.09904352336104	7.92013884553187	7.92091647685883	7.67960019248714	8.21338100691649	8.28025010535178	8.27365195982831	8.19304266692702	8.38203313690727	7.56228669761372	8.07835479008546	8.89132115688046	8.68904327409102	8.03487417117372	8.29975760170234	8.24455067368521	8.372978374782	8.18748926188575	8.4975733849158	8.17907451510511	7.98927960858957	8.67511617532466	8.03039017479497	8.28691882079035	8.12278891715526	8.0329615276225	8.24045355683064	8.46434463863713	8.50326268991989	8.67623644627103	8.12898881688212	8.67406355435615	8.18338700360522	9.06862043558837	7.87195722610041	8.15521091452707	7.96077011700062	8.41215943127207	8.31707904119416	8.06031536816503	8.1542099045331	8.30525331346048	7.97940867401634	8.25095724917096	8.19631745505372	8.12601716015399	8.26641612167255	8.59094976764307	8.09133486798691	8.39899225087205	8.02378235392667	8.82422586679955	8.28405525082378	8.27199077996291	8.28038934494104	8.39510627904237	8.17969355074887	8.29455487128759	8.26871785050775	8.13777406616968	8.40664494569856	8.37267901833537	8.17257533710339	8.13089078541215	8.4833404707818	8.2969628671794	8.23688856833755
"P02753"	8.74913726945199	8.92674720770458	8.75464266301341	8.65269238816241	8.92196320640736	8.40533052717139	8.6966982616297	9.30378087072547	8.8049805291781	8.92449730964696	8.94891808552683	8.13439614625307	8.97498313052716	8.98709072723407	8.8594645067033	8.47400325504499	9.06272901717496	8.78300585587828	8.89527391389633	8.57322266513658	8.26429620382711	8.84037709776813	8.8978606407468	8.80614218652	8.83372125816698	8.83815617804846	8.61368057343888	8.74597284098158	8.55434022742123	8.75092150333424	8.95925211575444	8.58818879569646	8.76710427659042	8.66500638505747	8.33647510800719	9.41821244680342	8.98107613497488	8.83241037378852	9.45099245275042	9.67326066139013	9.57283661501409	8.7008318075574	8.69857591254174	9.80410864862964	8.62808878027476	8.95453306447093	8.63141058025651	8.61786427688818	8.67454002112886	8.95269027944242	8.65960326140842	8.98006481439577	8.24313203233487	8.87709152984038	8.36573423681092	8.64296466666051	8.91344009215737	8.8581830445349	8.41411537206233	8.91981304315781	8.54939018887733	8.90362642790706	8.74215524007056	8.71709572777983	8.59762209572568	8.68733277544779	8.97657278627971	8.74430451877832	8.96821558040767	8.98041133665679	8.64865387497639	8.8848835832221	8.73100622493506	8.81748667411632	8.6956052687942	9.09168344982485	8.7787067536822	8.81235848800611	8.39023579273889	8.65574508073375	8.74288362367325	8.39300462686494	8.41881044596726	8.38983472277639	8.67067717804544	8.5395151588612	9.07430544969103
"P62829"	8.81242001805738	9.1666350325329	9.79231133046286	9.45568022152963	9.78892082217043	8.4337132486495	8.39022391501381	8.9425814893075	9.15195250171951	9.20682334027963	8.69980706539892	9.49634388458934	9.2086794631499	9.5137668354961	7.94442186116889	8.91233980998253	9.08913844934682	8.963966724698	8.91050809293369	9.26116339376493	8.67000076851759	8.25002741454606	9.10626765364511	8.51954129706979	8.04250585089315	9.36636605864887	9.51118308467228	8.7230955698252	8.05371266469909	9.01177168447827	8.72117639068443	9.07682373570644	8.84157984538491	9.34544461807278	8.84431640046212	8.76221436091099	8.60257751109031	8.93639911295244	9.13269418012565	8.74877930339622	8.36805018559542	8.57125846577467	8.9889349343375	9.24230117853472	9.38596139194614	8.58981673984707	9.83654248690117	9.87399979376317	8.09467118398123	8.37637370623024	9.71108167266871	8.84399770532848	9.02006673227417	8.52194399153115	8.18901052557627	9.02119336338032	9.60377986105661	8.85630180724975	8.87205145628772	9.21501483492546	9.72843295135511	8.83538758493916	8.47485116376595	9.45912447025791	8.95352200601226	8.18213954542484	8.29779493537301	9.06089703587371	7.8262906665047	8.82064641478288	9.1163818212244	9.55661672875204	9.247839360541	9.06882323189212	9.19072526235713	9.03543618156234	9.01309523517021	8.80068605818889	8.86096006723114	8.83274682180943	8.75510698563139	9.36269193324108	9.70250262846544	9.48097701812166	9.07825981091787	8.94120423252623	9.05398022876354
"P51688"	7.2761753633768	7.45419391352684	7.36220731211207	7.35160923104539	7.3258364157088	7.32253204828545	7.51749327886811	8.10862275740567	7.60227318588265	7.9281933335188	7.82423341788729	7.3421972144273	7.39978891736867	6.82075402068324	7.39241981058565	7.68182356001722	7.45980704158519	7.41746398931405	7.39533448520728	7.01645036869757	6.96560302890137	7.06385507644981	7.28470144050641	7.01963804834088	7.12353585298542	7.33812384637475	7.32794069287654	7.02427994933462	7.26106337059773	7.30921716094206	7.27999552510445	7.49633680522897	7.42679557444155	7.2518476776203	7.18073565321505	6.98346199351565	7.27418207858724	7.31453365102786	7.3524758152726	7.4524324335532	7.34725882901789	7.09142528554147	7.45081370309279	8.07040006790944	7.26382096849565	7.60333744622153	7.35637408301911	7.19601123845395	7.96859405702896	7.35249048270015	7.3827781509901	7.40366708687766	7.82316625288276	7.44928014504339	7.35358404519975	7.33449193765169	7.78251808005237	7.34721373848671	7.21610836848432	7.32092102191694	7.11955465157045	6.893965175628	7.1499425769386	7.2801011491789	7.3692958416851	7.13450944812635	7.10220978538965	7.24820130903986	7.29276622401127	7.07722138171053	7.36116862988032	7.39264574393349	7.29863591253762	7.1865746552744	7.35067604768293	7.49203334449465	7.25711959762068	7.14580748668553	7.11905903266652	7.28725323876943	7.24132531169686	7.32296330837247	7.18278727715067	7.14466325394303	7.3305099486213	7.34839377734132	7.47550420490055
"P53634"	6.96460946167037	6.42093102265571	6.83217289850672	6.84592385538391	6.58834699567983	6.88751906935267	6.74203682905608	7.25920805688792	6.82153521636123	6.90978903380119	6.88192249422816	6.5981895687554	6.99069994411088	6.83518135345655	6.96918319617982	6.64232399411181	6.85680512589361	7.31465690904118	6.74676690486735	6.63919402442899	6.44565000624136	7.05696378717727	6.95295874836486	7.0304471552833	7.0460375528704	6.97046687830194	6.9026144517804	6.89173730239296	7.08438602063053	6.59539014273393	6.60926728067814	6.99968280645277	6.90617831682554	6.63085271537889	6.90975633555895	6.89288598835089	6.25851414521433	6.80392456018054	6.62406407630711	6.95759882096775	7.86539208162757	6.95671821648882	7.14273405415721	7.79348322266459	6.78925328135306	6.93204534075986	6.7622925547764	6.83234950507129	6.82360125043197	6.80418398430885	6.46943611353834	6.8775938402667	6.7542361509559	7.13551100377954	6.22753394184166	6.33988328184404	6.76283798029057	7.31359897614171	7.00272103536059	6.79253566331818	6.85872939144207	6.92933192589661	7.32476436899905	6.49272837016324	6.79070615768686	7.07372655681512	6.59218330942155	6.72095057213195	6.57526041812495	6.6668447981035	6.54790274798347	7.10967694868814	6.83457024357098	6.80212458581909	6.71656173279928	6.86023206087723	6.73384359075709	6.73253420968664	7.11769015683965	6.43022128888666	6.61914891373974	6.76325307535593	6.61514110666691	6.78353098915393	6.85433934828683	6.83466719253281	6.73308981428292
"Q99615"	5.63995359478089	5.2648749024585	6.17312366753236	5.28880737542904	6.09035458285907	5.95011298561716	5.23843535364679	4.65806864593219	5.74031646558785	5.2546293050987	4.72991635760636	6.94505788839211	5.70725699711288	5.84176739373829	6.17184776464618	6.17940164188392	6.04459803267961	6.23922032523523	5.944299234152	6.54830731316128	6.38149314770297	6.16012810953618	5.73877152404048	6.37372991579727	5.60934101552769	6.25749038126181	6.61119554740866	6.29470043305392	7.14883948814405	6.27461601842076	5.27793580891862	6.41134863219724	7.21694203911701	5.79378110315517	5.83427062376874	6.23560996783914	5.90871479720855	5.4414407729055	6.01909918816676	5.51117418931239	5.53449950200918	5.97288828833821	6.5958057843606	5.41158271522744	6.34413413435243	5.50351210044085	6.78320453318394	6.2229775760225	5.50268841713764	5.6126437046009	6.17487594939913	5.3327894409951	5.83297241861338	7.01856013819858	6.04076358186577	5.96653912680746	6.20428055883176	5.54686449821396	5.97867224171239	6.31268613845253	6.41069374028815	5.87567431986692	5.33593038477722	5.94955781254788	5.19482155088223	5.6675995430682	6.49290253854584	5.99013632128503	5.88617184471472	6.49889159042733	5.59079247587962	6.28210646557902	6.09235955370909	5.89778296431958	6.17300692771009	6.04353960894997	5.8733043596253	5.78348561746084	6.00074869024914	5.71850660004661	6.19675095180704	5.81798203233193	6.31983584637422	6.22479299849373	6.06841908267244	6.11785872109694	6.50803050227412
"O60603"	6.22275971650238	6.3005717762586	6.09712521978803	6.38073694430866	5.97149507205234	6.29424443437139	5.76788199198019	6.41220143078354	6.38171249866876	6.46108007453459	5.27365508808571	6.39685537106583	5.9393831165375	6.28763556582711	6.90660943121489	6.26826086308711	6.65928146699951	6.30930564709225	6.38790313597909	7.02944594288457	6.86482110963587	6.47383966092922	6.24138110315833	6.46436162180996	7.11612391701347	5.79582267842113	7.10588057617263	6.86619220897489	6.51653414629888	6.00373754518652	6.83591302305863	6.39838089005162	6.39619094119256	6.2271238395282	6.48456763959904	6.38571379894363	6.11523109627658	6.48814337585578	6.06374957485081	6.07514339232318	6.56153545900064	5.81285516087086	6.7262891354057	5.18270765748416	6.62749017376987	6.19159593897338	6.05846931076818	5.82508290553681	5.99971215273384	6.43394034775377	6.88263692037132	6.13521061959798	6.16596371524174	6.44206051195173	6.24686602148411	6.19576944794107	7.11164537930021	6.64734191928084	6.53003547541992	5.79785912414626	6.29752951973421	6.43324258965494	6.72191102967759	6.40631369428173	6.65381346557303	5.66898994098306	5.87738218461625	6.34022279295693	6.11294806698714	6.35554762340939	6.2427791214527	5.69964286349702	6.62845801463474	6.23957279476507	5.62212488131144	5.95783875310244	6.31648325685764	6.31717248592124	5.9614636863507	6.27369043011411	5.85051055429885	6.97373211370851	6.56046535225758	6.20871177877244	6.4963246966723	6.18525525373368	6.21879274377207
"O43665"	6.59400190627256	6.01045535859753	6.93140340821494	5.52111494124238	6.9711895190531	6.69255035913068	6.88830757548533	6.46304605766053	5.65042968012813	5.43893617012208	6.91869918281769	5.86187732099852	6.40003315550111	5.67099876411135	6.18353924750396	5.99306595796891	5.47882677371763	6.40875887124745	5.71155310573792	5.68460051441417	6.50554972052804	6.4425161114457	6.80834317233079	5.43635372810032	5.43616596397864	6.55874807055885	5.45879533645471	6.70068690428034	7.18035944986244	6.13085437808959	6.42343941709073	5.66583598159779	6.22939872005061	6.26124270940684	6.88188946374744	6.27549778415106	6.75916639252461	6.07212655295025	6.28378158416174	6.06460522268573	6.24275907761956	7.34322215851647	6.56693752012593	7.13095047519699	6.1118592284359	7.15539898971507	6.88613991264461	6.65371854573933	6.42226524199563	6.22270442833261	6.2052303822633	6.49020355943429	5.70227330901604	6.38042467309337	7.00836843077897	6.9712421820391	5.44749874570533	6.65834601410772	5.6861703034806	6.43397418011294	6.43332751692328	6.71000286538116	5.53542764634785	6.00416170680689	5.89364185696104	7.02126429103865	5.9431116830796	6.23030573911301	6.66288842395069	5.97629345686383	6.68071210724063	5.92839684628504	5.86123895429601	6.33910836942295	6.58861831171262	6.85099624284776	6.27838173307426	6.94673845263967	7.15377990216385	6.0303359181499	6.21683981574968	6.62941960315519	5.88086580963447	6.39144074649877	6.26510524021127	6.95309851072445	6.61841329539886
"Q9Y3A6"	7.21597679228958	6.78013315915013	7.086774314806	7.33281888905524	6.83938535135174	7.09906835913696	7.28277836260749	7.264082963898	7.07985966783351	7.99636099999268	7.20666963293384	7.23501051846015	7.29445577180735	7.0016881623071	7.48349906528406	7.33437726340201	7.308341496901	7.32405650438024	7.16121321907173	7.63281862615042	7.04257388326204	7.26023629064698	7.19928262783995	7.42724691000978	7.06118105370393	7.16249554859604	6.83680655104307	7.52623648727713	8.03906534455712	7.36095574251097	7.26184397637944	7.33235711734415	8.18827243912959	7.5408704726109	7.44859306396595	7.28755192975003	7.26125199467959	7.47696596469985	7.49772490003265	7.56764378791262	7.07318887017936	7.17170900827196	7.51007673677997	6.96819863705967	7.25049118705712	7.27562158319461	7.21395161683562	7.53400752744446	7.25044735551041	7.1312154174627	7.4248525565915	7.38042481153782	7.26887045337363	7.32719688327927	6.67450553742388	7.24549615127226	7.26147275046263	7.4632734070574	7.38274608701983	7.18298658759281	7.45527676017052	7.15255648368582	7.37577687102781	7.54359916167137	7.56373100959779	7.40874623095988	7.43234733708477	7.44174863933824	7.02698101259054	7.45233290268126	7.27738148231662	7.64197997492405	7.3316106454567	7.00437531188112	7.05415773589261	7.41693275727679	7.03426291318516	7.34537026220949	7.23303196210165	7.28109975531365	7.51953888108437	7.58591182289905	7.17250292872544	7.21840227870383	6.85195645387357	7.13475213774343	6.80960913123265
"O43175"	7.27139678671694	7.57169430751527	7.52151478046664	7.25604420162799	7.29255996269826	7.04412838372402	7.42309018852697	7.25210753312015	7.10133020476148	7.33245519394495	7.17158279725761	7.21749665029242	6.89763453086131	7.34319297110764	7.34185180005623	7.48248564157465	7.26837509604837	7.31201729044811	7.33326412182053	7.29159475180346	7.27701105677092	7.25273967236092	7.12443436985136	7.63471707497645	7.70382036096279	7.50451839256789	7.47723982638061	7.31544549892824	7.65375824339363	7.07220412205342	7.03661336292923	7.48192396941862	7.399357356952	7.42036459873249	7.41614796944522	7.70774031399994	7.13357200678694	7.36462866973363	7.73102370346698	7.69862045447912	7.55445883400353	7.32280757590158	7.32697011111873	7.38712237685893	7.22077647746071	7.36176912946669	7.01595420247675	7.20186637416675	7.42131206771982	7.47626925162691	7.3063688974757	7.47386961798225	7.24875123312493	8.00096648274457	7.27900435149108	7.46246407754728	7.34998867608786	7.36820981101119	7.2629872564495	7.36168094727961	7.37279574077506	7.24784834049719	7.47387228051512	7.33420653031893	7.73203981738976	7.72386141001488	7.51444787000769	7.4951896288653	7.55324590478706	7.41163416662497	7.51843177887456	7.72393817508456	7.47508672818218	7.2631870272601	7.28818196058815	7.45566925966973	7.42371687257642	7.21161233821216	7.37663768962833	7.24587317372503	7.34101955820135	7.24817066402873	7.30088661744073	7.47438146956643	7.25748811507102	7.16696158572388	7.35484391827683
"P17096"	9.33117702853476	8.63357935497897	8.94755394347151	7.90377230132348	9.46351218056804	8.83345345104651	7.587280065163	7.92055144860362	9.06824807859695	8.1907792498805	7.25465708254293	8.86758234341759	8.72576716297683	8.33324080601123	7.67571952614959	8.91122187300585	7.30785939492296	8.25308137665137	7.51497982679506	8.87581282737985	8.71452905147946	8.05593971110094	8.5163295915435	7.59669925909517	7.80823344152969	8.77252034279417	8.33579294109095	8.7368404450333	8.91012097088778	7.91146549265667	8.96738882548243	8.73898899840483	8.61452063842663	8.62632527781026	8.33905582382711	8.06380948882933	9.06669954577636	8.98804183720546	9.19729039263382	7.50960866570651	7.96921418528942	9.50184244611475	8.27932606786978	8.87912000112439	9.81332288337272	8.78600506605767	9.1478193645032	9.19842461741017	7.39255042544973	8.36829739996633	9.61510481989875	8.08360393615164	8.81785372940787	8.67089672135713	7.91610608904531	7.50278882778238	7.98421925568665	7.83859399881283	8.23123846372681	8.60339709865075	8.90795021806648	8.7831610223183	8.56009498227441	9.20097444656591	9.44937524831873	7.84927767711334	7.96964316381341	9.60148322937031	7.74745722800947	8.16189012806514	7.86077055598742	8.85930409162455	8.65451586334677	8.46748700499465	8.59932931797997	8.36326830715293	8.61794920405378	8.90120594986039	9.27187524826483	9.27204744897086	9.21701120584537	9.16148101163836	8.73550453555576	8.2959255251745	8.18797840942231	8.36520801544485	8.92843881301055
"P42766"	7.40777026044939	7.72633439451331	7.77883420405529	8.35404301843494	8.85967333508548	7.08292311573183	6.8628765042234	7.56898209748386	7.9263882600796	7.9613803025646	7.21212619128176	8.58808381127257	7.9942064022488	8.46327277360481	7.74941593440252	8.23513839701363	7.90686579549448	7.65138963936681	7.55772348572731	8.38600610001942	7.91056239220707	7.20865312351572	7.64029239206276	7.89994045104326	7.83054633311198	7.76113930752737	9.01269966226273	7.15999368547286	7.59355326741646	7.58878776700421	7.85317402190734	7.86629205977773	7.91990080702893	7.962926345273	7.12224006012981	7.42739753469327	7.05444370283904	7.33100394927726	7.75676882452711	7.18861457822345	6.86393575936485	6.83508218068926	7.5710921409851	7.63898038632089	8.37485664107571	7.55652076766936	7.81429354970498	8.0030851462076	6.57051370563563	7.43342820943208	8.66136687051598	7.35287487095787	8.44180436872787	7.84196307666378	7.48380288129359	7.99250012743045	8.54556968421959	7.70253549771164	7.47147877069803	7.57984075442203	7.93519829994945	7.73186622758622	7.82048895309313	8.01158725069731	7.84488571645145	6.78542006433661	7.3380276085159	7.88957320822709	6.60637760600426	7.60113196721712	7.4535525490615	7.54289365623941	7.99407498307012	7.6839499429799	7.81592405077963	7.33606972417323	7.48813406119148	7.32948292431184	8.09250214386053	7.88387033336155	7.61122762419052	8.66657736578994	8.53240507409727	8.26880378341605	7.93850246609851	7.8320804308139	7.75081837389667
"Q14761"	8.35602786345598	7.45922811717308	6.96726913392789	6.65939215532739	6.92122940472035	7.63797543748953	7.65164523135341	7.46215311246671	7.34714244608316	7.03459997435587	6.59593863201633	6.95579800202505	7.22049817569484	7.34516765124628	7.87909142806917	6.83884466959902	7.78049437963789	7.79727498045253	6.95802228648605	7.25367157154821	7.10588249967158	7.47099826272026	7.14819222321924	8.46270186943366	7.16260138987803	7.59329249169108	7.10961176373824	7.89435545824456	8.02857437270484	6.2661894297978	8.22410568701258	7.48186177330144	7.86193417900463	7.4349091109745	8.62978303528067	7.40436687695243	6.85118210345185	6.66163085871876	7.41442159095338	6.99653814353228	7.95974317071191	7.47228723011604	8.56884790664235	7.25099203475312	7.81623387089789	7.29151141301425	7.34375427666827	7.61390360736617	7.26855766472272	8.05890283697535	7.82263558477181	7.71437983112509	8.96802635725344	9.62829627240926	7.11310872495195	7.52236904321794	7.68464123332078	9.49549231426599	8.8616642115369	7.61247188923856	7.95419874594865	8.94113895404388	8.78570950725534	7.8033185654527	9.18970582896983	6.96896398796862	7.84344310514235	7.74100201838869	7.39149028090248	6.84411930037052	7.73158184621927	8.56566550671312	7.2031913305314	7.3934763551834	6.71109063422434	7.53686473550798	7.60832434774756	6.6234605097218	7.79259632898811	6.54278391060724	6.72130215914612	7.44704101401701	7.09845243144227	7.66617451933702	7.09404583727717	7.1634183453346	7.28465265756464
"P51809"	6.85800831505058	7.14914372405516	7.01141244459671	6.87428557832579	6.97405180297319	6.9490991737087	6.88908713174556	6.92527611065513	7.00069433402524	6.89853290034964	7.43434625220573	7.27746152929244	6.76980525197109	7.14835062604226	6.65191156735975	7.18667800992294	6.84006035257285	6.83741926948382	6.85982970636604	7.15673550416963	7.40001121389779	7.29859433308161	6.92466041070215	6.84962794068283	6.99536742388748	6.96144890120464	6.85332898268255	6.96850125565397	5.98426691595294	7.02355284776198	6.59524951608209	7.08933147939393	7.14713951269372	6.81087492942941	6.03070396409266	6.92423808217893	6.97527109057242	6.87529648114349	6.36501988964177	6.38507037493923	6.70958004803428	6.95518706742608	6.86638117272118	6.41397828934124	6.93113702618966	7.01020891710602	6.95570874050103	6.65419967777374	6.84761082830159	6.71990596732493	6.60132397861173	6.37163331047472	6.69425073015926	6.89579412842504	7.05963656021131	7.299744641523	6.8555827237554	6.81692018799893	6.74740950771652	6.6041135100939	6.96243328028392	6.90664513521854	7.14536484718287	7.13903039044518	7.25742798606304	7.000085649496	7.02817008524421	6.80896329399637	7.09358328131615	7.0156885787976	6.91592551046794	7.06727340249441	6.88822665987959	6.9294341058976	6.91255848857784	6.90949798601766	6.5339678102809	7.07420622465544	6.97552056599394	6.88861177616227	6.94198641415152	7.1321131103405	6.93830706274509	6.89032425629061	6.90841499222495	6.94480942899913	6.60363134896548
"P61619"	7.72830523207926	8.07297644738831	7.74682464274206	8.2362336577184	8.61129539812672	7.19865776674216	6.95817573447281	7.36789056545394	8.71952344689774	7.23226839011288	7.51546497568401	9.16177983838229	8.24655470985295	8.53979476994724	7.95197476570911	7.5699137896243	7.79218576251818	8.08033920520985	8.25785871204687	8.69750512265235	8.15225997861805	7.94595938140319	7.54508377354611	7.82306715171108	8.26625699971636	8.05476392150297	8.19253546477385	7.77948621649283	7.29226407875628	8.60177435740399	8.01129338833179	8.34349248326001	7.22453776930915	8.03293139847403	8.39264959979607	7.83578441871817	7.85233917881696	7.65200113029692	8.63122201790658	7.69289116727856	6.99281666632293	7.8502559196819	7.43414839880945	7.61243843957848	8.63746850145899	7.25355138547725	8.38191875711058	8.64867626385401	6.70809753597769	7.21937206664799	8.50838647649787	7.35334920176295	7.93977933230356	8.06723184452956	7.18427831076221	7.44618912517145	8.41235261138089	7.53062137803529	8.18525830120862	7.66784605474994	8.41257667588219	7.86658360639529	7.64372157330701	8.80245990388137	8.5807018984203	7.63104973051761	7.33944542605857	8.98154467122388	7.62950228201565	8.19568597158661	7.45651328498604	8.34532327190933	8.19870021944434	8.14105861727613	7.51623981342152	7.68646236115272	8.3353004849906	7.95770915656178	7.75283691817306	7.99208907831598	8.26280690617978	8.30185106377666	8.16377192152383	8.04267421040268	8.06518788260728	7.99406271517978	7.98994992477421
